4121.933874	369.927659
3900.098251	344.920670
3678.175350	324.905838
3456.213542	305.136942
3234.027839	289.884286
3012.103617	277.877756
2790.045350	269.831624
2568.086523	262.895767
2345.691168	260.969789
2124.174571	259.777105
1902.206907	263.751294
1680.196844	270.739467
1458.205593	279.799663
1236.727078	293.766947
1014.651489	309.682781
793.022996	328.680495
570.665202	350.889825
349.750639	375.759363
127.575367	402.909003
