4119.941013	388.991797
3898.110190	363.992325
3676.311837	343.992746
3454.513484	323.993168
3232.747601	308.993484
3011.001201	296.993737
2789.280776	288.993906
2567.566845	281.994054
2345.885384	279.994096
2124.210417	278.994117
1902.567920	282.994033
1680.944904	289.993885
1459.334877	298.993695
1237.757320	312.993400
1016.192751	328.993063
794.647663	347.992662
573.122058	369.992198
351.615935	394.991671
130.122799	421.991102
